"Option","Strike","Type","Bid","Ask","Days_expiration"
"AUG4 15",1815,"PUT",25.9,28.3,4
"AUG4 15",1820,"PUT",27.1,29.5,4
"AUG4 15",1825,"PUT",28.4,30.8,4
"AUG4 15",1830,"PUT",29.4,32.4,4
"AUG4 15",1835,"PUT",30.7,33.9,4
"AUG4 15",1840,"PUT",32.1,35.3,4
"AUG4 15",1845,"PUT",33.6,36.8,4
"AUG4 15",1850,"PUT",35.2,38.4,4
"AUG4 15",1855,"PUT",36.8,40,4
"AUG4 15",1860,"PUT",38.2,42.2,4
"AUG4 15",1865,"PUT",40,44,4
"AUG4 15",1870,"PUT",41.9,45.9,4
"AUG4 15",1875,"PUT",43.9,47.9,4
"AUG4 15",1880,"PUT",45.9,49.9,4
"AUG4 15",1885,"PUT",47.6,52.6,4
"AUG4 15",1890,"PUT",49.8,54.8,4
"AUG4 15",1895,"PUT",50.7,58.7,4
"AUG4 15",1900,"PUT",53.2,61.2,4
"AUG4 15",1905,"PUT",55.7,63.7,4
"AUG4 15",1910,"PUT",58.4,66.4,4
"AUG4 15",1915,"PUT",61.2,69.2,4
"AUG4 15",1920,"PUT",64.1,72.1,4
"AUG4 15",1925,"PUT",67.1,75.1,4
"AUG4 15",1930,"PUT",70.2,78.2,4
"AUG4 15",1935,"PUT",73.4,81.4,4
"AUG4 15",1940,"PUT",76.8,84.8,4
"AUG4 15",1945,"PUT",80.2,88.2,4
"AUG4 15",1950,"PUT",83.8,91.8,4
"AUG4 15",1955,"PUT",87.5,95.5,4
"AUG4 15",1960,"PUT",91.4,99.4,4
"AUG4 15",1965,"PUT",95.3,103.3,4
"AUG4 15",1970,"PUT",98.4,108.4,4
"AUG4 15",1975,"PUT",101.2,114,4
"AUG4 15",1980,"PUT",105.4,118.2,4
"AUG4 15",1985,"PUT",109.8,122.6,4
"AUG4 15",1990,"PUT",114.2,127,4
"AUG4 15",1995,"PUT",118.8,131.6,4
"AUG4 15",2000,"PUT",123.4,136.2,4
"AUG4 15",2005,"PUT",128,140.8,4
"AUG4 15",2010,"PUT",132.7,145.5,4
"AUG4 15",2015,"PUT",137.4,150.2,4
"AUG4 15",2020,"PUT",142.2,155,4
"AUG4 15",2025,"PUT",147,159.8,4
"AUG4 15",2030,"PUT",151.9,164.7,4
"AUG4 15",2035,"PUT",156.7,169.5,4
"AUG4 15",2040,"PUT",161.6,174.4,4
"AUG4 15",2045,"PUT",166.5,179.3,4
"AUG4 15",2050,"PUT",171.4,184.2,4
"AUG4 15",2055,"PUT",176.3,189.1,4
"AUG4 15",2060,"PUT",181.2,194,4
"AUG4 15",2065,"PUT",186.2,199,4
"AUG4 15",2070,"PUT",191.1,203.9,4
"AUG4 15",2075,"PUT",194.5,210.5,4
"AUG4 15",2080,"PUT",199.4,215.4,4
"AUG4 15",2085,"PUT",202.8,222,4
"AUG4 15",2090,"PUT",207.8,227,4
"AUG4 15",2095,"PUT",212.7,231.9,4
"AUG4 15",2100,"PUT",217.7,236.9,4
"AUG4 15",2105,"PUT",222.7,241.9,4
"AUG4 15",2110,"PUT",227.7,246.9,4
"AUG4 15",2115,"PUT",232.7,251.9,4
"AUG4 15",2120,"PUT",237.7,256.9,4
"AUG4 15",2125,"PUT",242.7,261.9,4
"AUG4 15",2130,"PUT",247.7,266.9,4
"AUG4 15",2135,"PUT",252.7,271.9,4
"AUG4 15",2140,"PUT",257.6,276.8,4
"AUG4 15",2145,"PUT",262.6,281.8,4
"AUG4 15",2150,"PUT",267.6,286.8,4
"AUG4 15",2155,"PUT",272.6,291.8,4
"AUG4 15",2160,"PUT",277.6,296.8,4
"AUG4 15",2165,"PUT",282.6,301.8,4
"AUG4 15",2170,"PUT",287.6,306.8,4
"AUG4 15",2175,"PUT",292.6,311.8,4
"AUG4 15",2180,"PUT",297.6,316.8,4
"AUG4 15",2185,"PUT",302.6,321.8,4
"AUG4 15",2190,"PUT",307.6,326.8,4
"AUG4 15",2195,"PUT",312.6,331.8,4
"AUG4 15",2200,"PUT",317.6,336.8,4
"AUG4 15",2205,"PUT",322.6,341.8,4
"AUG4 15",2210,"PUT",327.6,346.8,4
"AUG4 15",2215,"PUT",332.6,351.8,4
"AUG4 15",2220,"PUT",337.6,356.8,4
"AUG4 15",2225,"PUT",342.6,361.8,4
"AUG4 15",2230,"PUT",347.6,366.8,4
"AUG4 15",2235,"PUT",352.6,371.8,4
"AUG4 15",2240,"PUT",357.6,376.8,4
"AUG4 15",2245,"PUT",362.6,381.8,4
"AUG4 15",2250,"PUT",367.6,386.8,4
"AUG4 15",2255,"PUT",372.6,391.8,4
"AUG4 15",2260,"PUT",377.6,396.8,4
"AUG4 15",2265,"PUT",382.6,401.8,4
"AUG4 15",2270,"PUT",387.6,406.8,4
"AUG4 15",2275,"PUT",392.6,411.8,4
"AUG4 15",2280,"PUT",397.6,416.8,4
"AUG4 15",2290,"PUT",407.6,426.8,4
"AUG4 15",2300,"PUT",417.6,436.8,4
"AUG4 15",2325,"PUT",442.6,461.8,4
"AUG4 15",2350,"PUT",467.6,486.8,4
"AUG4 15",2400,"PUT",517.6,536.8,4
"AUG4 15",2450,"PUT",567.6,586.8,4
"AUG5 15",750,"PUT",0,0.3,7
"AUG5 15",800,"PUT",0,0.3,7
"AUG5 15",850,"PUT",0,0.3,7
"AUG5 15",900,"PUT",0,0.3,7
"AUG5 15",950,"PUT",0,0.3,7
"AUG5 15",1000,"PUT",0,0.3,7
"AUG5 15",1050,"PUT",0,0.3,7
"AUG5 15",1100,"PUT",0,0.3,7
"AUG5 15",1125,"PUT",0,0.3,7
"AUG5 15",1150,"PUT",0,0.3,7
"AUG5 15",1175,"PUT",0,0.3,7
"AUG5 15",1200,"PUT",0,0.3,7
"AUG5 15",1225,"PUT",0,0.3,7
"AUG5 15",1250,"PUT",0,0.3,7
"AUG5 15",1275,"PUT",0.1,0.4,7
"AUG5 15",1300,"PUT",0.1,0.5,7
"AUG5 15",1325,"PUT",0.2,0.6,7
"AUG5 15",1350,"PUT",0.3,0.7,7
"AUG5 15",1375,"PUT",0.4,0.85,7
"AUG5 15",1400,"PUT",0.6,1.05,7
"AUG5 15",1425,"PUT",0.8,1.35,7
"AUG5 15",1450,"PUT",1.05,1.6,7
"AUG5 15",1475,"PUT",1.4,1.95,7
"AUG5 15",1500,"PUT",1.7,2.4,7
"AUG5 15",1510,"PUT",1.9,2.6,7
"AUG5 15",1520,"PUT",2.05,2.85,7
"AUG5 15",1525,"PUT",2.15,2.95,7
"AUG5 15",1530,"PUT",2.25,3,7
"AUG5 15",1540,"PUT",2.5,3.3,7
"AUG5 15",1550,"PUT",2.75,3.5,7
"AUG5 15",1555,"PUT",2.9,3.7,7
"AUG5 15",1560,"PUT",3.1,3.9,7
"AUG5 15",1565,"PUT",3.2,4,7
"AUG5 15",1570,"PUT",3.4,4.2,7
"AUG5 15",1575,"PUT",3.5,4.3,7
"AUG5 15",1580,"PUT",3.7,4.5,7
"AUG5 15",1585,"PUT",3.9,4.7,7
"AUG5 15",1590,"PUT",4,4.8,7
"AUG5 15",1595,"PUT",4.2,5,7
"AUG5 15",1600,"PUT",4.4,5.2,7
"AUG5 15",1605,"PUT",4.6,5.4,7
"AUG5 15",1610,"PUT",4.7,5.6,7
"AUG5 15",1615,"PUT",5,5.9,7
"AUG5 15",1620,"PUT",5.2,6.1,7
"AUG5 15",1625,"PUT",5.4,6.3,7
"AUG5 15",1630,"PUT",5.7,6.6,7
"AUG5 15",1635,"PUT",5.9,6.8,7
"AUG5 15",1640,"PUT",6.2,7.1,7
"AUG5 15",1645,"PUT",6.5,7.4,7
"AUG5 15",1650,"PUT",6.8,7.7,7
"AUG5 15",1655,"PUT",7.1,8,7
"AUG5 15",1660,"PUT",7.4,8.3,7
"AUG5 15",1665,"PUT",7.7,8.6,7
"AUG5 15",1670,"PUT",8.1,9,7
"AUG5 15",1675,"PUT",8.4,9.3,7
"AUG5 15",1680,"PUT",8.8,9.7,7
"AUG5 15",1685,"PUT",9.2,10.1,7
"AUG5 15",1690,"PUT",9.5,10.7,7
"AUG5 15",1695,"PUT",9.9,11.1,7
"AUG5 15",1700,"PUT",10.3,11.5,7
"AUG5 15",1705,"PUT",10.7,11.9,7
"AUG5 15",1710,"PUT",11.2,12.4,7
"AUG5 15",1715,"PUT",11.7,12.9,7
"AUG5 15",1720,"PUT",12.2,13.4,7
"AUG5 15",1725,"PUT",12.8,14,7
"AUG5 15",1730,"PUT",13.3,14.5,7
"AUG5 15",1735,"PUT",13.9,15.1,7
"AUG5 15",1740,"PUT",14.5,15.7,7
"AUG5 15",1745,"PUT",15.2,16.4,7
"AUG5 15",1750,"PUT",15.9,17.1,7
"AUG5 15",1755,"PUT",16.5,17.7,7
"AUG5 15",1760,"PUT",17.3,18.5,7
"AUG5 15",1765,"PUT",18,19.2,7
"AUG5 15",1770,"PUT",18.9,20.1,7
"AUG5 15",1775,"PUT",19.5,21.1,7
"AUG5 15",1780,"PUT",20.4,22,7
"AUG5 15",1785,"PUT",21,23.4,7
"AUG5 15",1790,"PUT",21.9,24.3,7
"AUG5 15",1795,"PUT",22.9,25.3,7
"AUG5 15",1800,"PUT",24,26.4,7
"AUG5 15",1805,"PUT",25.1,27.5,7
"AUG5 15",1810,"PUT",26.3,28.7,7
"AUG5 15",1815,"PUT",27.5,29.9,7
"AUG5 15",1820,"PUT",28.8,31.2,7
"AUG5 15",1825,"PUT",29.9,32.9,7
"AUG5 15",1830,"PUT",31.2,34.4,7
"AUG5 15",1835,"PUT",32.7,35.9,7
"AUG5 15",1840,"PUT",34.2,37.4,7
"AUG5 15",1845,"PUT",35.8,39,7
"AUG5 15",1850,"PUT",37.5,40.7,7
"AUG5 15",1855,"PUT",38.9,42.9,7
"AUG5 15",1860,"PUT",40.8,44.8,7
"AUG5 15",1865,"PUT",42.7,46.7,7
"AUG5 15",1870,"PUT",44.7,48.7,7
"AUG5 15",1875,"PUT",46.8,50.8,7
"AUG5 15",1880,"PUT",48.5,53.5,7
"AUG5 15",1885,"PUT",50.7,55.7,7
"AUG5 15",1890,"PUT",51.6,59.6,7
"AUG5 15",1895,"PUT",54,62,7
"AUG5 15",1900,"PUT",56.6,64.6,7
"AUG5 15",1905,"PUT",59.3,67.3,7
"AUG5 15",1910,"PUT",62,70,7
"AUG5 15",1915,"PUT",64.9,72.9,7
"AUG5 15",1920,"PUT",67.8,75.8,7
"AUG5 15",1925,"PUT",70.9,78.9,7
"AUG5 15",1930,"PUT",74,82,7
"AUG5 15",1935,"PUT",77.3,85.3,7
"AUG5 15",1940,"PUT",80.6,88.6,7
"AUG5 15",1945,"PUT",84.1,92.1,7
"AUG5 15",1950,"PUT",87.6,95.6,7
"AUG5 15",1955,"PUT",91.3,99.3,7
"AUG5 15",1960,"PUT",95,103,7
"AUG5 15",1965,"PUT",97.9,107.9,7
"AUG5 15",1970,"PUT",100.4,113.2,7
"AUG5 15",1975,"PUT",104.4,117.2,7
"AUG5 15",1980,"PUT",108.6,121.4,7
"AUG5 15",1985,"PUT",112.8,125.6,7
"AUG5 15",1990,"PUT",117.1,129.9,7
"AUG5 15",1995,"PUT",121.4,134.2,7
"AUG5 15",2000,"PUT",125.8,138.6,7
"AUG5 15",2005,"PUT",130.3,143.1,7
"AUG5 15",2010,"PUT",134.9,147.7,7
"AUG5 15",2015,"PUT",139.5,152.3,7
"AUG5 15",2020,"PUT",144.1,156.9,7
"AUG5 15",2025,"PUT",148.8,161.6,7
"AUG5 15",2030,"PUT",153.5,166.3,7
"AUG5 15",2035,"PUT",158.3,171.1,7
"AUG5 15",2040,"PUT",163.1,175.9,7
"AUG5 15",2045,"PUT",167.9,180.7,7
"AUG5 15",2050,"PUT",172.7,185.5,7
"AUG5 15",2055,"PUT",177.6,190.4,7
"AUG5 15",2060,"PUT",182.5,195.3,7
"AUG5 15",2065,"PUT",187.4,200.2,7
"AUG5 15",2070,"PUT",192.3,205.1,7
"AUG5 15",2075,"PUT",195.6,211.6,7
"AUG5 15",2080,"PUT",200.5,216.5,7
"AUG5 15",2085,"PUT",203.8,223,7
"AUG5 15",2090,"PUT",208.8,228,7
"AUG5 15",2095,"PUT",213.7,232.9,7
"AUG5 15",2100,"PUT",218.7,237.9,7
"AUG5 15",2105,"PUT",223.6,242.8,7
"AUG5 15",2110,"PUT",228.6,247.8,7
"AUG5 15",2115,"PUT",233.6,252.8,7
"AUG5 15",2120,"PUT",238.6,257.8,7
"AUG5 15",2125,"PUT",243.5,262.7,7
"AUG5 15",2130,"PUT",248.5,267.7,7
"AUG5 15",2135,"PUT",253.5,272.7,7
"AUG5 15",2140,"PUT",258.5,277.7,7
"AUG5 15",2145,"PUT",263.5,282.7,7
"AUG5 15",2150,"PUT",268.5,287.7,7
"AUG5 15",2155,"PUT",273.5,292.7,7
"AUG5 15",2160,"PUT",278.4,297.6,7
"AUG5 15",2165,"PUT",283.4,302.6,7
"AUG5 15",2170,"PUT",288.4,307.6,7
"AUG5 15",2175,"PUT",293.4,312.6,7
"AUG5 15",2180,"PUT",298.4,317.6,7
"AUG5 15",2185,"PUT",303.4,322.6,7
"AUG5 15",2190,"PUT",308.4,327.6,7
"AUG5 15",2195,"PUT",313.4,332.6,7
"AUG5 15",2200,"PUT",318.4,337.6,7
"AUG5 15",2205,"PUT",323.4,342.6,7
"AUG5 15",2210,"PUT",328.4,347.6,7
"AUG5 15",2215,"PUT",333.4,352.6,7
"AUG5 15",2220,"PUT",338.4,357.6,7
"AUG5 15",2225,"PUT",343.4,362.6,7
"AUG5 15",2230,"PUT",348.4,367.6,7
"AUG5 15",2235,"PUT",353.4,372.6,7
"AUG5 15",2240,"PUT",358.4,377.6,7
"AUG5 15",2245,"PUT",363.4,382.6,7
"AUG5 15",2250,"PUT",368.4,387.6,7
"AUG5 15",2255,"PUT",373.4,392.6,7
"AUG5 15",2260,"PUT",378.4,397.6,7
"AUG5 15",2265,"PUT",383.4,402.6,7
"AUG5 15",2270,"PUT",388.4,407.6,7
"AUG5 15",2275,"PUT",393.4,412.6,7
"AUG5 15",2280,"PUT",398.4,417.6,7
"AUG5 15",2290,"PUT",408.4,427.6,7
"AUG5 15",2300,"PUT",418.4,437.6,7
"AUG5 15",2350,"PUT",468.4,487.6,7
"AUG5 15",2400,"PUT",518.4,537.6,7
"AUG5 15",2450,"PUT",568.4,587.6,7
"SEP1 15",750,"PUT",0,0.3,11
"SEP1 15",800,"PUT",0,0.3,11
"SEP1 15",850,"PUT",0,0.3,11
"SEP1 15",900,"PUT",0,0.3,11
"SEP1 15",950,"PUT",0,0.3,11
"SEP1 15",1000,"PUT",0,0.3,11
"SEP1 15",1050,"PUT",0,0.3,11
"SEP1 15",1100,"PUT",0.1,0.4,11
"SEP1 15",1150,"PUT",0.15,0.55,11
"SEP1 15",1175,"PUT",0.25,0.65,11
"SEP1 15",1200,"PUT",0.3,0.7,11
"SEP1 15",1225,"PUT",0.4,0.85,11
"SEP1 15",1250,"PUT",0.5,0.95,11
"SEP1 15",1275,"PUT",0.65,1.1,11
"SEP1 15",1300,"PUT",0.8,1.35,11
"SEP1 15",1325,"PUT",1.05,1.6,11
"SEP1 15",1350,"PUT",1.3,1.85,11
"SEP1 15",1375,"PUT",1.6,2.15,11
"SEP1 15",1400,"PUT",1.85,2.55,11
"SEP1 15",1425,"PUT",2.25,3,11
"SEP1 15",1450,"PUT",2.75,3.5,11
"SEP1 15",1475,"PUT",3.4,4.2,11
"SEP1 15",1500,"PUT",4.1,4.9,11
"SEP1 15",1510,"PUT",4.4,5.2,11
"SEP1 15",1520,"PUT",4.6,5.5,11
"SEP1 15",1525,"PUT",4.8,5.7,11
"SEP1 15",1530,"PUT",5,5.9,11
"SEP1 15",1540,"PUT",5.4,6.3,11
"SEP1 15",1545,"PUT",5.6,6.5,11
"SEP1 15",1550,"PUT",5.8,6.7,11
"SEP1 15",1555,"PUT",6,6.9,11
"SEP1 15",1560,"PUT",6.3,7.2,11
"SEP1 15",1565,"PUT",6.5,7.4,11
"SEP1 15",1570,"PUT",6.7,7.6,11
"SEP1 15",1575,"PUT",7,7.9,11
"SEP1 15",1580,"PUT",7.3,8.2,11
"SEP1 15",1585,"PUT",7.5,8.4,11
"SEP1 15",1590,"PUT",7.8,8.7,11
"SEP1 15",1595,"PUT",8.1,9,11
"SEP1 15",1600,"PUT",8.4,9.3,11
"SEP1 15",1605,"PUT",8.7,9.6,11
"SEP1 15",1610,"PUT",9,9.9,11
"SEP1 15",1615,"PUT",9.4,10.3,11
"SEP1 15",1620,"PUT",9.6,10.8,11
"SEP1 15",1625,"PUT",9.9,11.1,11
"SEP1 15",1630,"PUT",10.3,11.5,11
"SEP1 15",1635,"PUT",10.7,11.9,11
"SEP1 15",1640,"PUT",11.1,12.3,11
"SEP1 15",1645,"PUT",11.5,12.7,11
"SEP1 15",1650,"PUT",11.9,13.1,11
"SEP1 15",1655,"PUT",12.3,13.5,11
"SEP1 15",1660,"PUT",12.8,14,11
"SEP1 15",1665,"PUT",13.3,14.5,11
"SEP1 15",1670,"PUT",13.8,15,11
"SEP1 15",1675,"PUT",14.3,15.5,11
"SEP1 15",1680,"PUT",14.8,16,11
"SEP1 15",1685,"PUT",15.4,16.6,11
"SEP1 15",1690,"PUT",15.9,17.1,11
"SEP1 15",1695,"PUT",16.5,17.7,11
"SEP1 15",1700,"PUT",17.1,18.3,11
"SEP1 15",1705,"PUT",17.8,19,11
"SEP1 15",1710,"PUT",18.4,19.6,11
"SEP1 15",1715,"PUT",19.1,20.3,11
"SEP1 15",1720,"PUT",19.6,21.2,11
"SEP1 15",1725,"PUT",20.4,22,11
"SEP1 15",1730,"PUT",20.7,23.1,11
"SEP1 15",1735,"PUT",21.5,23.9,11
"SEP1 15",1740,"PUT",22.3,24.7,11
"SEP1 15",1745,"PUT",23.1,25.5,11
"SEP1 15",1750,"PUT",24,26.4,11
"SEP1 15",1755,"PUT",24.9,27.3,11
"SEP1 15",1760,"PUT",25.9,28.3,11
"SEP1 15",1765,"PUT",26.8,29.2,11
"SEP1 15",1770,"PUT",27.8,30.2,11
"SEP1 15",1775,"PUT",28.6,31.6,11
"SEP1 15",1780,"PUT",29.6,32.6,11
"SEP1 15",1785,"PUT",30.6,33.8,11
"SEP1 15",1790,"PUT",31.8,35,11
"SEP1 15",1795,"PUT",33,36.2,11
"SEP1 15",1800,"PUT",34.2,37.4,11
"SEP1 15",1805,"PUT",35.4,38.6,11
"SEP1 15",1810,"PUT",36.7,39.9,11
"SEP1 15",1815,"PUT",38,41.2,11
"SEP1 15",1820,"PUT",38.9,42.9,11
"SEP1 15",1825,"PUT",40.3,44.3,11
"SEP1 15",1830,"PUT",41.8,45.8,11
"SEP1 15",1835,"PUT",43.3,47.3,11
"SEP1 15",1840,"PUT",44.8,48.8,11
"SEP1 15",1845,"PUT",46.4,50.4,11
"SEP1 15",1850,"PUT",48,52,11
"SEP1 15",1855,"PUT",49.2,54.2,11
"SEP1 15",1860,"PUT",50.9,55.9,11
"SEP1 15",1865,"PUT",51.2,59.2,11
"SEP1 15",1870,"PUT",53.1,61.1,11
"SEP1 15",1875,"PUT",55,63,11
"SEP1 15",1880,"PUT",57,65,11
"SEP1 15",1885,"PUT",59,67,11
"SEP1 15",1890,"PUT",61.2,69.2,11
"SEP1 15",1895,"PUT",63.4,71.4,11
"SEP1 15",1900,"PUT",65.7,73.7,11
"SEP1 15",1905,"PUT",68.1,76.1,11
"SEP1 15",1910,"PUT",70.6,78.6,11
"SEP1 15",1915,"PUT",73.1,81.1,11
"SEP1 15",1920,"PUT",75.8,83.8,11
"SEP1 15",1925,"PUT",78.6,86.6,11
"SEP1 15",1930,"PUT",81.4,89.4,11
"SEP1 15",1935,"PUT",84.3,92.3,11
"SEP1 15",1940,"PUT",87.4,95.4,11
"SEP1 15",1945,"PUT",90.5,98.5,11
"SEP1 15",1950,"PUT",93.7,101.7,11
"SEP1 15",1955,"PUT",96,106,11
"SEP1 15",1960,"PUT",99.4,109.4,11
"SEP1 15",1965,"PUT",101.5,114.3,11
"SEP1 15",1970,"PUT",105.1,117.9,11
"SEP1 15",1975,"PUT",108.9,121.7,11
"SEP1 15",1980,"PUT",112.7,125.5,11
"SEP1 15",1985,"PUT",116.6,129.4,11
"SEP1 15",1990,"PUT",120.6,133.4,11
"SEP1 15",1995,"PUT",124.7,137.5,11
"SEP1 15",2000,"PUT",128.9,141.7,11
"SEP1 15",2005,"PUT",133.2,146,11
"SEP1 15",2010,"PUT",137.5,150.3,11
"SEP1 15",2015,"PUT",141.9,154.7,11
"SEP1 15",2020,"PUT",146.4,159.2,11
"SEP1 15",2025,"PUT",150.9,163.7,11
"SEP1 15",2030,"PUT",155.5,168.3,11
"SEP1 15",2035,"PUT",160.1,172.9,11
"SEP1 15",2040,"PUT",164.8,177.6,11
"SEP1 15",2045,"PUT",169.5,182.3,11
"SEP1 15",2050,"PUT",174.2,187,11
"SEP1 15",2055,"PUT",179,191.8,11
"SEP1 15",2060,"PUT",183.8,196.6,11
"SEP1 15",2065,"PUT",188.6,201.4,11
"SEP1 15",2070,"PUT",193.4,206.2,11
"SEP1 15",2075,"PUT",196.7,212.7,11
"SEP1 15",2080,"PUT",201.6,217.6,11
"SEP1 15",2085,"PUT",204.9,224.1,11
"SEP1 15",2090,"PUT",209.8,229,11
"SEP1 15",2095,"PUT",214.7,233.9,11
"SEP1 15",2100,"PUT",219.6,238.8,11
"SEP1 15",2105,"PUT",224.5,243.7,11
"SEP1 15",2110,"PUT",229.4,248.6,11
"SEP1 15",2115,"PUT",234.4,253.6,11
"SEP1 15",2120,"PUT",239.3,258.5,11
"SEP1 15",2125,"PUT",244.3,263.5,11
"SEP1 15",2130,"PUT",249.3,268.5,11
"SEP1 15",2135,"PUT",254.2,273.4,11
"SEP1 15",2140,"PUT",259.2,278.4,11
"SEP1 15",2145,"PUT",264.2,283.4,11
"SEP1 15",2150,"PUT",269.1,288.3,11
"SEP1 15",2155,"PUT",274.1,293.3,11
"SEP1 15",2160,"PUT",279.1,298.3,11
"SEP1 15",2165,"PUT",284.1,303.3,11
"SEP1 15",2170,"PUT",289.1,308.3,11
"SEP1 15",2175,"PUT",294.1,313.3,11
"SEP1 15",2180,"PUT",299,318.2,11
"SEP1 15",2185,"PUT",304,323.2,11
"SEP1 15",2190,"PUT",309,328.2,11
"SEP1 15",2195,"PUT",314,333.2,11
"SEP1 15",2200,"PUT",319,338.2,11
"SEP1 15",2205,"PUT",324,343.2,11
"SEP1 15",2210,"PUT",329,348.2,11
"SEP1 15",2215,"PUT",334,353.2,11
"SEP1 15",2220,"PUT",339,358.2,11
"SEP1 15",2225,"PUT",344,363.2,11
"SEP1 15",2230,"PUT",349,368.2,11
"SEP1 15",2235,"PUT",354,373.2,11
"SEP1 15",2240,"PUT",359,378.2,11
"SEP1 15",2245,"PUT",364,383.2,11
"SEP1 15",2250,"PUT",369,388.2,11
"SEP1 15",2255,"PUT",374,393.2,11
"SEP1 15",2260,"PUT",379,398.2,11
"SEP1 15",2265,"PUT",384,403.2,11
"SEP1 15",2270,"PUT",389,408.2,11
"SEP1 15",2275,"PUT",394,413.2,11
"SEP1 15",2280,"PUT",399,418.2,11
"SEP1 15",2290,"PUT",409,428.2,11
"SEP1 15",2300,"PUT",419,438.2,11
"SEP1 15",2325,"PUT",444,463.2,11
"SEP1 15",2350,"PUT",469,488.2,11
"SEP1 15",2400,"PUT",519,538.2,11
"SEP1 15",2450,"PUT",568.9,588.1,11
"SEP2 15",750,"PUT",0.1,0.4,18
"SEP2 15",800,"PUT",0.1,0.5,18
"SEP2 15",850,"PUT",0.15,0.55,18
"SEP2 15",900,"PUT",0.25,0.65,18
"SEP2 15",950,"PUT",0.3,0.75,18
"SEP2 15",1000,"PUT",0.4,0.85,18
"SEP2 15",1050,"PUT",0.55,1,18
"SEP2 15",1100,"PUT",0.75,1.2,18
"SEP2 15",1150,"PUT",0.95,1.5,18
"SEP2 15",1175,"PUT",1.1,1.65,18
"SEP2 15",1200,"PUT",1.25,1.8,18
"SEP2 15",1225,"PUT",1.4,1.95,18
"SEP2 15",1250,"PUT",1.65,2.2,18
"SEP2 15",1275,"PUT",1.8,2.5,18
"SEP2 15",1300,"PUT",2.05,2.85,18
"SEP2 15",1325,"PUT",2.35,3.1,18
"SEP2 15",1350,"PUT",2.7,3.5,18
"SEP2 15",1375,"PUT",3.1,3.9,18
"SEP2 15",1400,"PUT",3.6,4.4,18
"SEP2 15",1425,"PUT",4.2,5,18
"SEP2 15",1450,"PUT",4.7,5.6,18
"SEP2 15",1475,"PUT",5.5,6.4,18
"SEP2 15",1500,"PUT",6.4,7.3,18
"SEP2 15",1510,"PUT",6.8,7.7,18
"SEP2 15",1520,"PUT",7.2,8.1,18
"SEP2 15",1525,"PUT",7.4,8.3,18
"SEP2 15",1530,"PUT",7.6,8.5,18
"SEP2 15",1540,"PUT",8.1,9,18
"SEP2 15",1545,"PUT",8.3,9.2,18
"SEP2 15",1550,"PUT",8.6,9.5,18
"SEP2 15",1555,"PUT",8.8,9.7,18
"SEP2 15",1560,"PUT",9.1,10,18
"SEP2 15",1565,"PUT",9.4,10.3,18
"SEP2 15",1570,"PUT",9.5,10.7,18
"SEP2 15",1575,"PUT",9.8,11,18
"SEP2 15",1580,"PUT",10.1,11.3,18
"SEP2 15",1585,"PUT",10.4,11.6,18
"SEP2 15",1590,"PUT",10.7,11.9,18
"SEP2 15",1595,"PUT",11.1,12.3,18
"SEP2 15",1600,"PUT",11.4,12.6,18
"SEP2 15",1605,"PUT",11.8,13,18
"SEP2 15",1610,"PUT",12.2,13.4,18
"SEP2 15",1615,"PUT",12.6,13.8,18
"SEP2 15",1620,"PUT",12.9,14.1,18
"SEP2 15",1625,"PUT",13.4,14.6,18
"SEP2 15",1630,"PUT",13.8,15,18
"SEP2 15",1635,"PUT",14.2,15.4,18
"SEP2 15",1640,"PUT",14.7,15.9,18
"SEP2 15",1645,"PUT",15.1,16.3,18
"SEP2 15",1650,"PUT",15.6,16.8,18
"SEP2 15",1655,"PUT",16.1,17.3,18
"SEP2 15",1660,"PUT",16.6,17.8,18
"SEP2 15",1665,"PUT",17.2,18.4,18
"SEP2 15",1670,"PUT",17.7,18.9,18
"SEP2 15",1675,"PUT",18.3,19.5,18
"SEP2 15",1680,"PUT",18.9,20.1,18
"SEP2 15",1685,"PUT",19.3,20.9,18
"SEP2 15",1690,"PUT",20,21.6,18
"SEP2 15",1695,"PUT",20.2,22.6,18
"SEP2 15",1700,"PUT",20.9,23.3,18
"SEP2 15",1705,"PUT",21.6,24,18
"SEP2 15",1710,"PUT",22.3,24.7,18
"SEP2 15",1715,"PUT",23,25.4,18
"SEP2 15",1720,"PUT",23.8,26.2,18
"SEP2 15",1725,"PUT",24.6,27,18
"SEP2 15",1730,"PUT",25.4,27.8,18
"SEP2 15",1735,"PUT",26.3,28.7,18
"SEP2 15",1740,"PUT",27.1,29.5,18
"SEP2 15",1745,"PUT",28,30.4,18
"SEP2 15",1750,"PUT",28.7,31.7,18
"SEP2 15",1755,"PUT",29.6,32.6,18
"SEP2 15",1760,"PUT",30.5,33.7,18
"SEP2 15",1765,"PUT",31.6,34.8,18
"SEP2 15",1770,"PUT",32.6,35.8,18
"SEP2 15",1775,"PUT",33.7,36.9,18
"SEP2 15",1780,"PUT",34.8,38,18
"SEP2 15",1785,"PUT",36,39.2,18
"SEP2 15",1790,"PUT",37.2,40.4,18
"SEP2 15",1795,"PUT",38.4,41.6,18
"SEP2 15",1800,"PUT",39.3,43.3,18
"SEP2 15",1805,"PUT",40.6,44.6,18
"SEP2 15",1810,"PUT",41.9,45.9,18
"SEP2 15",1815,"PUT",43.3,47.3,18
"SEP2 15",1820,"PUT",44.8,48.8,18
